MatchID,Prob
10093,0.23554049277578853
10094,0.9559970748992255
10095,0.8397771585800717
10096,0.9203825071856643
10097,0.4231081854245853
10098,0.6148067273053416
10099,0.40569531225247685
10100,0.7422353008395481
10101,0.2239743935169624
10102,0.45632876579946163
10103,0.9555012860144636
10104,0.33054672992515177
10105,0.695597082582627
10106,0.32436206458573585
10107,0.2325199700496068
10108,0.32170756559162833
10109,0.08566351308997686
10110,0.525661336695644
10111,0.4515403456426747
10112,0.12110279792628359
10113,0.29755959890137246
10114,0.6766419392347868
10115,0.9237056592252211
10116,0.9386588055369859
10117,0.4585993568561031
10118,0.532370765902123
10119,0.774147118181403
10120,0.4169166776037623
10121,0.548188444177719
10122,0.42869089545316064
10123,0.9470376398193944
10124,0.666930258213627
10125,0.8856680765795031
10126,0.9026068453167456
10127,0.04353623962486296
10128,0.5097427839798077
10129,0.05850303375346936
10130,0.340740734660018
10131,0.596094325400935
10132,0.5547266897557817
10133,0.524955324629709
10134,0.9218717123091635
10135,0.08958017418510245
10136,0.13410248839028616
10137,0.8948541910706992
10138,0.33304020886053726
10139,0.29474758141264895
10140,0.7376398881356616
10141,0.255386291922847
10142,0.6437887502348605
10143,0.6980882043291251
10144,0.4548162329157566
10145,0.2054880016190191
10146,0.8788449167894851
10147,0.04836577552020982
10148,0.38696913340656863
10149,0.4199062454697525
10150,0.5489548728654712
10151,0.3188071829847111
10152,0.06732088421611063
10153,0.9360276061261679
10154,0.42413185740343307
10155,0.3370679189307578
10156,0.3407573903593316
10157,0.5692298604087112
10158,0.6381230931581355
10159,0.7969840707498406
10160,0.2899790792434576
10161,0.4570759982799276
10162,0.33755056318987964
10163,0.4798470902041586
10164,0.9027748584024843
10165,0.3789260680913938
10166,0.43681168949608057
10167,0.058008118935955
10168,0.7153826842035931
10169,0.9432106925626786
10170,0.7076724257246368
10171,0.868540097971106
10172,0.20322061952447948
10173,0.4103115765932258
10174,0.49866024134696624
10175,0.39074020533101456
10176,0.43385193072794115
10177,0.49946969212816655
10178,0.23652713002482487
10179,0.29361791702973494
10180,0.258083854431104
10181,0.9074816300189203
10182,0.5672665438396236
10183,0.23928543415271347
10184,0.8291939749330972
10185,0.44259160029111244
10186,0.5492625373346657
10187,0.401520104476718
10188,0.746494523570206
10189,0.3488515754650381
10190,0.44692792253177227
10191,0.28009316507059423
10192,0.40661969351976734
10193,0.1905984270743689
10194,0.17115592302271002
10195,0.2979107400298967
10196,0.9469704756979732
10197,0.25488838624064414
10198,0.38810996728131714
10199,0.6004763070345184
10200,0.10669074473984905
10201,0.32517874886862835
10202,0.2155882323483163
10203,0.7718924261931818
10204,0.5586121653539289
10205,0.8278407154032361
10206,0.21851554104647625
10207,0.6389076194386782
10208,0.34091043442387253
10209,0.5722642564478277
10210,0.9403796802394349
10211,0.5178901684401761
10212,0.034651356753022944
10213,0.6378680488651978
10214,0.014562397444279954
10215,0.7480153795190674
10216,0.17326251613147342
10217,0.36002059151697713
10218,0.6972696578735635
10219,0.6326619467618269
10220,0.4764468621029173
10221,0.6166253380152458
10222,0.4249488843147462
10223,0.6732885056711008
10224,0.497505916626822
10225,0.746680642846599
10226,0.7985992892681361
10227,0.40267370576345
10228,0.02630881970634113
10229,0.293829262295145
10230,0.4367087893754277
10231,0.0398799398987784
10232,0.6524167678438614
10233,0.599475587459857
10234,0.86524690263959
10235,0.9805725586960394
10236,0.5328743070902314
10237,0.5580622241700578
10238,0.4245325787812492
10239,0.9619046787546295
10240,0.8862691426729018
10241,0.74868107329387
10242,0.8926018060474115
10243,0.5141773515071708
10244,0.689024871851788
10245,0.7617263152667201
10246,0.4099509988254262
10247,0.7276224118454864
10248,0.2791904737303803
10249,0.3703600786194514
10250,0.3890947142210557
10251,0.6793801291580843
10252,0.5648462774171986
10253,0.7207826053875317
10254,0.7584497163842185
10255,0.26135103945317595
10256,0.982065210472685
10257,0.48588966428630637
10258,0.7583525623041842
10259,0.6620788408133211
10260,0.30304290933312333
10261,0.529390224954972
10262,0.4385620531017815
10263,0.3054368578339783
10264,0.6651591647122369
10265,0.5419897647582942
10266,0.3123659682736614
10267,0.6190736544027458
10268,0.7802883668731017
10269,0.047073642463585384
10270,0.734415678637786
10271,0.8611349408303296
10272,0.6909597265822044
10273,0.3720769296908779
10274,0.3641491090563146
10275,0.19382029180935761
10276,0.7210651898495782
10277,0.5676557796333342
10278,0.06867113996251363
10279,0.3017200707934949
10280,0.9675081717266492
10281,0.03204376712312567
10282,0.5323721966369843
10283,0.417521434521733
10284,0.34127627082395706
10285,0.3411364817030944
10286,0.534015218788861
10287,0.4358264403391551
10288,0.9643191313213445
10289,0.916885350500664
10290,0.7097599364559064
10291,0.3990839237194052
10292,0.8925420822403268
10293,0.7749362604632309
10294,0.49520239155529305
10295,0.8081170523303385
10296,0.447602711227713
10297,0.4776244345378102
10298,0.3735794476860184
10299,0.4398866157140929
10300,0.12361339356235447
10301,0.4559122381110645
10302,0.16924304239998927
10303,0.2722915055580694
10304,0.36278705582748116
10305,0.17673446032626725
10306,0.028972821718625894
10307,0.6357334537748369
10308,0.239801085971288
10309,0.7347569330660939
10310,0.7465391675709455
10311,0.8598756363386053
10312,0.5953798297271118
10313,0.4989491093997588
10314,0.5378408667114343
10315,0.41939357617762807
10316,0.4551412127280309
10317,0.6884816024633866
10318,0.012889010773639301
10319,0.2691187004191982
10320,0.5568748287556595
10321,0.6476744932571302
10322,0.5260094720735958
10323,0.48336037797968207
10324,0.6041976932830472
10325,0.5794742915464275
10326,0.11231368107263774
10327,0.2883042081715147
10328,0.6163589008575909
10329,0.8680391891915085
10330,0.7721264523738295
10331,0.7992672655293094
10332,0.6670931123578798
10333,0.6548892882941566
10334,0.6413588976449153
10335,0.7968082142855267
10336,0.23768650088751325
10337,0.9761640986165893
10338,0.6649933895329091
10339,0.3552993388094477
10340,0.5192194113938395
10341,0.31714152763574105
10342,0.30915850939795886
10343,0.5579472941297582
10344,0.4454231026472967
10345,0.3124153251921633
10346,0.3387071677720951
10347,0.29324666402309424
10348,0.5658939723845147
10349,0.8450872895036491
10350,0.9150411094171812
10351,0.46462883500842644
10352,0.6582327676869473
10353,0.5723317180074134
10354,0.3854813614634662
10355,0.31552401604980235
10356,0.5446018339248153
10357,0.43596987892006095
10358,0.7041834223560592
10359,0.22433501340887124
10360,0.20752926903174806
10361,0.3918285383863108
10362,0.7576204675202838
10363,0.8480759188476547
10364,0.44857513740592414
10365,0.5184440414179273
10366,0.5103894009513709
10367,0.491112807370245
10368,0.46013756353900687
10369,0.9530040365512364
10370,0.4860900389643246
10371,0.44367355598882763
10372,0.3639845435532851
10373,0.7193717071105322
10374,0.6244943684525289
10375,0.5302290096517556
10376,0.38872555727473557
10377,0.7881810391922972
10378,0.23787341886515956
10379,0.7889198828960153
10380,0.6921791345039046
10381,0.6368756481246901
10382,0.6085869212426575
10383,0.6609318503029128
10384,0.28130252115053406
10385,0.9449193988088517
10386,0.35300178355595857
10387,0.7662705844031542
10388,0.2488940125582324
10389,0.4936376712424702
10390,0.7564401777267058
10391,0.6100759287900988
10392,0.3885583082301035
10393,0.892236194725796
10394,0.3774009371488166
10395,0.5247539257893654
10396,0.29670161722576993
10397,0.015689765806149548
10398,0.9274243662370373
10399,0.32289744084984523
10400,0.6457899862965194
10401,0.5918897492789406
10402,0.8339818354368115
10403,0.20301633072269964
10404,0.934085425622369
10405,0.19742974427923143
10406,0.6808772187334552
10407,0.1815559039265861
10408,0.2604975077765958
10409,0.1593572990194642
10410,0.43495005520060603
10411,0.5575872047304083
10412,0.5497236517121034
10413,0.2672776256996478
10414,0.693879320746088
10415,0.7140954979483947
10416,0.30981724998658167
10417,0.35242733712964286
10418,0.6131660863110814
10419,0.37985482103091955
10420,0.38965150060781534
10421,0.6063656853283059
10422,0.7618346055100683
10423,0.05900516615801212
10424,0.28240348376385077
10425,0.597164550671218
10426,0.5269399923477559
10427,0.47157055903364575
10428,0.68019502499645
10429,0.38476340618494476
10430,0.3419979609897663
10431,0.6544663975849261
10432,0.4690709887516554
10433,0.5759816001444898
10434,0.3072227888259972
10435,0.88743316954768
10436,0.4529634463496967
10437,0.24133625970544906
10438,0.5519770671188957
10439,0.6605366773371643
10440,0.6748601997777406
10441,0.9587704046750255
10442,0.5438915107287691
10443,0.7410746613385625
10444,0.4401566263348871
10445,0.7019119995344464
10446,0.7164600658187775
10447,0.2079539231066816
10448,0.18418298648935777
10449,0.03212852970755847
10450,0.28257311651077
10451,0.29553394048869813
10452,0.8123318681800881
10453,0.15319398888692493
10454,0.44456610260123075
10455,0.0576255785231092
10456,0.20690990954513164
10457,0.3765541666441982
10458,0.8733079351008773
10459,0.5404113076190143
10460,0.8888619331411587
10461,0.3865221487053942
10462,0.9067326436661931
10463,0.44073285078347485
10464,0.38176929909394425
10465,0.7651795767879864
10466,0.2859097431790189
10467,0.49744913000517366
10468,0.7695905253110462
10469,0.6341803988904151
10470,0.4830827909179697
10471,0.5791412166974697
10472,0.6913109104836218
10473,0.7971557422171138
10474,0.6739833398034205
10475,0.3701746848384057
10476,0.5672422420697486
10477,0.6370781136797782
10478,0.6134483525453177
10479,0.5113295197029895
10480,0.33183772117036203
10481,0.5796520350964646
10482,0.4198101336011677
10483,0.8268933236823314
10484,0.8807028262207053
10485,0.3312719150327701
10486,0.5124781028898505
10487,0.3573834691974139
10488,0.30835120213212014
10489,0.6556987017929193
10490,0.15576690912891844
10491,0.5716314479316981
10492,0.46246650693226266
10493,0.16170340321133098
10494,0.7639739982668132
10495,0.27844963935120337
10496,0.5370025921755
10497,0.6631949481723649
10498,0.9287210197258917
10499,0.08631739547682475
10500,0.6102793876969088
10501,0.09625302143979829
10502,0.6148569223668641
10503,0.3829043241521347
10504,0.6739774353546808
10505,0.6144725665229998
10506,0.30947152985872217
10507,0.41488667674337865
10508,0.3648561798417447
10509,0.44052165195873727
10510,0.6571054317690876
10511,0.47361637232232234
10512,0.5350166447409761
10513,0.7232376760686883
10514,0.45344454726110456
10515,0.7367956526917072
10516,0.6978776705426334
10517,0.03345952974519553
10518,0.47017772675247826
10519,0.7995772226639138
10520,0.27879793789024776
10521,0.2513841497017504
10522,0.4606144972417789
10523,0.46949588701712464
10524,0.5345226884058504
10525,0.9854108411677872
10526,0.8057274610168216
10527,0.11556660802283611
10528,0.7364937208143827
10529,0.28611938032084283
10530,0.6753913362685425
10531,0.6582980493918305
10532,0.8214261626056183
10533,0.49468463176507527
10534,0.6926777680317016
10535,0.6032971652890158
10536,0.227922112559841
10537,0.804955587744257
10538,0.24415350957633164
10539,0.011678002195731821
10540,0.7586465739567296
10541,0.8025702631958452
10542,0.7898897413235132
10543,0.21751651901241006
10544,0.598997040870379
10545,0.907174091987138
10546,0.32562746017726396
10547,0.6317037613830687
10548,0.36206760868970006
10549,0.7319485331900741
10550,0.49266724514506055
10551,0.9264403995219292
10552,0.2648335282913937
10553,0.5283856616541549
10554,0.21558837170044776
10555,0.7588775320571688
10556,0.5257887203361155
10557,0.1976614070008968
10558,0.7257128943534397
10559,0.5224098908721595
10560,0.2600378269191835
10561,0.4090619848942033
10562,0.15761452047578725
10563,0.35255203076013714
10564,0.49186916596569447
10565,0.5533473806396377
10566,0.9776279094157042
10567,0.584878373004516
10568,0.2692928972633236
10569,0.335540848418061
10570,0.6579458957688668
10571,0.40320822792316213
10572,0.4285517635777812
10573,0.525942104520517
10574,0.5749459498893044
10575,0.6723079411611825
10576,0.9615034305398562
10577,0.029453858741794355
10578,0.6236102267904214
10579,0.3359807536409197
10580,0.27200794466656286
10581,0.5384680770802563
10582,0.4427775987678405
10583,0.7735157730413553
10584,0.5660471066619114
10585,0.6945692312608545
10586,0.7596138156419543
10587,0.9503577658149853
10588,0.5454389506435982
10589,0.2905412029071421
10590,0.5320001280202017
10591,0.9621302362996398
10592,0.7284517086406507
10593,0.02421413554339621
10594,0.4207564602487511
10595,0.7816173669317876
10596,0.3308130320276729
10597,0.3120210036951484
10598,0.3590073306595107
10599,0.31757414061469647
10600,0.28733896199427295
10601,0.5106062346193793
10602,0.8742066714291581
10603,0.7328987366405301
10604,0.4996434031848098
10605,0.038979684838225025
10606,0.5129536767214901
10607,0.2671069903027187
10608,0.45669985455398737
10609,0.49296638984255375
10610,0.45239375307139695
10611,0.12628564623240998
10612,0.30492720366660286
10613,0.8137433922668016
10614,0.5205350401086897
10615,0.5207671147474701
10616,0.3052871187646029
10617,0.46574972549132226
10618,0.6809109166596362
10619,0.40439843442445517
10620,0.323276700944891
10621,0.4965763006625735
10622,0.45433985460672494
10623,0.5444268436578267
10624,0.6951492323912754
10625,0.6187891388447687
10626,0.6291179615732534
10627,0.47734439610763
10628,0.7530142007414881
10629,0.726182399532742
10630,0.30898274772567114
10631,0.8152060529639567
10632,0.05653564708190378
10633,0.7096405527862487
10634,0.33826448371457585
10635,0.4534514026109177
10636,0.8549759353349518
10637,0.24192093653512844
10638,0.49895885612597407
10639,0.40513278754641124
10640,0.34335066796819225
10641,0.48931668197308825
10642,0.19332624532274809
10643,0.4570758191783479
10644,0.3508166639986153
10645,0.6842074823476775
10646,0.1213262414484445
10647,0.28235338883665867
10648,0.20710468421263167
10649,0.6840060056322366
10650,0.2567696432014237
10651,0.3669866098970264
10652,0.4741798793040809
10653,0.7995991915436234
10654,0.46952770759164036
10655,0.3086748733589329
10656,0.5037822438887851
10657,0.4937693153415168
10658,0.30302306810075585
10659,0.6839262462633695
10660,0.8324181184613014
10661,0.522443921111921
10662,0.1950165496842336
10663,0.1796208872249844
10664,0.331729936072289
10665,0.3557343566960496
10666,0.841966139506365
10667,0.5408252072565921
10668,0.6144896272773622
10669,0.46927687488976394
10670,0.41869974563304263
10671,0.629286212865793
10672,0.8661437209610023
10673,0.3451501098759475
10674,0.4380419123818197
10675,0.8752306676571001
10676,0.8848436573122866
10677,0.10705270462450568
10678,0.4101707820733901
10679,0.7201042751175364
10680,0.3897710012294861
10681,0.38475053462969205
10682,0.7028117879488032
10683,0.7317946933534963
10684,0.5291254708601282
10685,0.4512317526893402
10686,0.7908095980578073
10687,0.21390852562873547
10688,0.8195566688906007
10689,0.4133165517614923
10690,0.3786970039731178
10691,0.3980711078806553
10692,0.7923308434468027
10693,0.024669576027353153
10694,0.918228312394152
10695,0.20428407647576335
10696,0.14711703658989556
10697,0.3940228369492291
10698,0.4478537085608993
10699,0.44130699491290376
10700,0.7502187093797638
10701,0.48928119553525895
10702,0.3733418627792572
10703,0.67082924783881
10704,0.9033786980606148
10705,0.9508466852864312
10706,0.9052877892140027
10707,0.6731250562153774
10708,0.27968247153188674
10709,0.744135242224553
10710,0.1814432452448524
10711,0.6934775797446209
10712,0.8197715063159082
10713,0.37368977098367695
10714,0.8437847962742967
10715,0.1538674786495075
10716,0.9033790140304755
10717,0.6589013888617264
10718,0.3342930617743665
10719,0.7021206107120282
10720,0.3485170830216923
10721,0.23174419343263436
10722,0.6467741485748071
10723,0.17553335958553629
10724,0.574214606539136
10725,0.4622721704003206
10726,0.8959487746903912
10727,0.03461932238724335
10728,0.49239953350831417
10729,0.18435321232962187
10730,0.27330365893813896
10731,0.4257508437737504
10732,0.5357583702232087
10733,0.39390561006199515
10734,0.18728109648693217
10735,0.43284350710123043
10736,0.9492757789125135
10737,0.3049575101553797
10738,0.7596614075830791
10739,0.2012117660007286
10740,0.24156026221280827
10741,0.48399418332456096
10742,0.3098142142083134
10743,0.4666206335777516
10744,0.820443472979294
10745,0.33166810732735774
10746,0.8865923042899432
10747,0.632847071189488
10748,0.4130178181325573
10749,0.5330312039286074
10750,0.49035757928091145
10751,0.49660403837564454
10752,0.7187936133152661
10753,0.49118798927305773
10754,0.3594058988026563
10755,0.545087206222325
10756,0.3213308912763705
10757,0.3814842792033948
10758,0.4831150861749122
10759,0.6459266186098073
10760,0.6792384949083663
10761,0.5712677235094584
10762,0.41204412367036586
10763,0.5314869823574139
10764,0.5635041458062534
10765,0.3164937828775553
10766,0.11853681439536684
10767,0.651575277841539
10768,0.8288875784616705
10769,0.4927261965143786
10770,0.3033553020169191
10771,0.6146138314704933
10772,0.4904561940720407
10773,0.6421872278811556
10774,0.8877225997988619
10775,0.7714558859111801
10776,0.4649003261271054
10777,0.11455369995342393
10778,0.7190146544411301
10779,0.5838925538631873
10780,0.7933820677540527
10781,0.9420570922971785
10782,0.9254869375096463
10783,0.29670484878600845
10784,0.5113233479321627
10785,0.47576170820570435
10786,0.21453623683143558
10787,0.6620022572629357
10788,0.5272290756057797
10789,0.49694108093584305
10790,0.40541019275327245
10791,0.7096405527862487
10792,0.367044856138085
10793,0.4058078700166255
10794,0.7602061615861254
10795,0.7451735141242656
10796,0.603741030053068
10797,0.5326396328749129
10798,0.5079734135272718
10799,0.39795052828315686
10800,0.8084700512291023
10801,0.5501132548768077
10802,0.5605361558508635
10803,0.5455177714650405
10804,0.19696089247058832
10805,0.5041828001769688
10806,0.5103406656601083
10807,0.04884112558933461
10808,0.46242034309109653
10809,0.3502805900887267
10810,0.5022769225039734
10811,0.6413112687498941
10812,0.5109375313879861
10813,0.8547079738267052
10814,0.8344567512544344
10815,0.39151708838570537
10816,0.5739854782944978
10817,0.7482449613365802
10818,0.46103886403172495
10819,0.13181928619470654
10820,0.12841269344448525
10821,0.582795782963891
10822,0.3697464555987315
10823,0.47906594887166587
10824,0.5422357817634851
10825,0.7939797446577339
10826,0.3576268445748752
10827,0.6893420367967767
10828,0.7396278579073426
10829,0.18063418356237537
10830,0.5118866757634617
10831,0.3939457259215623
10832,0.6945685413403815
10833,0.33808196112251643
10834,0.301579946461383
10835,0.3650145218113241
10836,0.2375504698686791
10837,0.38201909779007787
10838,0.2790497536904165
10839,0.6823279059991552
10840,0.21089826967992567
10841,0.4188648264995954
10842,0.9128378199799803
10843,0.44742697665991366
10844,0.6114869747814184
10845,0.7463700984974007
10846,0.712330864313131
10847,0.5142464544376605
10848,0.3574468742961331
10849,0.4404425533241501
10850,0.5617751351159793
10851,0.30606291446225586
10852,0.4964041329674523
10853,0.3654944077141804
10854,0.1185219138133027
10855,0.5811464081541141
10856,0.1690283902430202
10857,0.5584628932208595
10858,0.859149839866955
10859,0.8603128741628397
10860,0.652194576631621
10861,0.4771741947226767
10862,0.7342416904199659
10863,0.3753265081090965
10864,0.6158638472850835
10865,0.6165131216920624
10866,0.675908646115439
10867,0.013431356772671238
10868,0.8514242861999343
10869,0.9140044392054996
10870,0.4814931947644609
10871,0.39288608182691487
10872,0.40661479119276883
10873,0.6352356461228281
10874,0.9037731799457058
10875,0.8416021034895124
10876,0.8720199877339375
10877,0.27514961944200617
10878,0.4234692257553988
10879,0.5597087083812069
10880,0.1361281446012521
10881,0.33891872441428383
10882,0.4912486193770029
10883,0.8925779826006929
10884,0.7202938951528908
10885,0.6591692173333709
10886,0.5513381151731818
10887,0.4558238973335414
10888,0.3398048667702979
10889,0.28441390569387676
10890,0.21626421466543722
10891,0.051602955564488164
10892,0.8894165522733003
10893,0.46240521654640365
10894,0.5464917540658091
10895,0.31986788743692823
10896,0.03247536693040644
10897,0.4111878854620975
10898,0.7025366804856946
10899,0.6741745808407393
10900,0.3557629537586586
10901,0.9412659646096257
10902,0.43992076480508246
10903,0.2633442944610632
10904,0.6289888500376318
10905,0.19687010866518956
10906,0.5192217119069271
10907,0.5584704658136587
10908,0.8869084046902435
10909,0.12111678986984188
10910,0.31927121642948025
10911,0.3083115514846266
10912,0.9221988689873748
10913,0.868124286525837
10914,0.591645388688151
10915,0.44717133634954387
10916,0.7698378493853064
10917,0.46945373620264025
10918,0.5433012743476774
10919,0.662331731523246
10920,0.16008103618286332
10921,0.009138359964614734
10922,0.24077723570053972
10923,0.5803078713752456
10924,0.8649449925101016
10925,0.467689004435256
10926,0.28027813738284607
10927,0.7143594134409171
10928,0.5876513258799008
10929,0.10476728567280656
10930,0.7090390334062582
10931,0.5028841469180706
10932,0.9226496101221657
10933,0.21566376291728706
10934,0.6796707130986148
10935,0.4218119118717111
10936,0.21907417348785263
10937,0.8067974496085161
10938,0.7458917312843446
10939,0.4218112197071221
10940,0.5660732257425247
10941,0.402930255451945
10942,0.2917774644859851
10943,0.8991337972097377
10944,0.5104509131962919
10945,0.7012948053463679
10946,0.5767989934980088
10947,0.31317827223753025
10948,0.33042612812761574
10949,0.5732103410942028
10950,0.2575723617417987
10951,0.38936359899410034
10952,0.9440176322454833
10953,0.3641425576980079
10954,0.6923620711569602
10955,0.7022938009823962
10956,0.7981410918019546
10957,0.4628955782678659
10958,0.7497794843818205
10959,0.47880674669983075
10960,0.4478029660419986
10961,0.9675049973725343
10962,0.41822521242287003
10963,0.32013282143867544
10964,0.666567228678549
10965,0.3472477091511338
10966,0.09903591011887493
10967,0.5114277947660176
10968,0.5299646180111002
10969,0.9250122890460565
10970,0.7680824549171431
10971,0.38864344790159516
10972,0.6151134815814628
10973,0.7236740652584719
10974,0.6809120547256069
10975,0.8521175321134421
10976,0.5528279654043206
10977,0.8116805724518749
10978,0.41962310041532125
10979,0.8201811248270375
10980,0.6817132682347838
10981,0.23152679166741474
10982,0.2351574296157999
10983,0.8605715407558905
10984,0.28549321443052544
10985,0.5554440450503584
10986,0.7200779041559161
10987,0.4766631017728233
10988,0.6446822465265517
10989,0.5375020311774413
10990,0.524466487935237
10991,0.3820620940703409
10992,0.3808187953458588
10993,0.14148467059524739
10994,0.3308004087281117
10995,0.5752652619808957
10996,0.7214264333590484
10997,0.5473634670403902
10998,0.9496509713113576
10999,0.849006155732195
11000,0.6053751486228456
11001,0.37877742817328874
11002,0.9131805409775565
11003,0.43443030523531
11004,0.286406265753128
11005,0.4239051215816412
11006,0.9646305993043464
11007,0.38901656874430185
11008,0.6414993697690713
11009,0.5212531742434784
11010,0.5732164603229664
11011,0.471687737506828
11012,0.31002489130981115
11013,0.4306776163279998
11014,0.7696028419017508
11015,0.7136174981050172
11016,0.544863462090584
11017,0.6878741483408866
11018,0.44235358264896696
11019,0.14324344560282712
11020,0.18269669295007618
11021,0.5781303493432194
11022,0.5803020551981024
11023,0.4996142157161055
11024,0.8524035652880535
11025,0.3406172777070067
11026,0.7248591970494593
11027,0.26979949441214535
11028,0.2817610759666673
11029,0.7357700866479362
11030,0.4249436769778978
11031,0.4164658544208397
11032,0.3093932181171774
11033,0.56292916661314
11034,0.6313835855348875
11035,0.447948729153204
11036,0.628382241437601
11037,0.15314871162820756
11038,0.9641799753661591
11039,0.701572868539448
11040,0.17965801684422386
11041,0.6417392929964981
11042,0.5258578823755856
11043,0.3904653726575764
11044,0.5653550376739259
11045,0.5349880801917947
11046,0.6715920423981158
11047,0.6072058600653718
11048,0.35949880162470715
11049,0.51869379548886
11050,0.5739560023708654
11051,0.37451885753538433
11052,0.40824326867576677
11053,0.8330349777862303
11054,0.7068035853858734
11055,0.5267967339988645
11056,0.5383580130790911
11057,0.540675245912394
11058,0.5213318040778582
11059,0.01494617380590416
11060,0.6532799821695583
11061,0.6777490952006997
11062,0.3501681070507356
11063,0.06403075318379789
11064,0.22158789998245335
11065,0.7361555308076172
11066,0.33903298826971995
11067,0.36949746356783114
11068,0.4158791006194111
11069,0.484174702927223
11070,0.40303110113664803
11071,0.43250717965838387
11072,0.21812572832043892
11073,0.7233590165204202
11074,0.8305064215409577
11075,0.13859487474965215
11076,0.6030592162267017
11077,0.567787400041824
11078,0.27183881232817597
11079,0.34501551501551825
11080,0.3465508138511719
11081,0.15415298683445197
11082,0.5905743986288837
11083,0.36299200287192596
11084,0.786185036588681
11085,0.7758791820303496
11086,0.5487458283460263
11087,0.2876734152475703
11088,0.17193080897633026
11089,0.29804831856646147
11090,0.12471194032304213
11091,0.5633402881842164
11092,0.9115433767737975
11093,0.9438284320571017
11094,0.07076218551365021
11095,0.7171028273626716
11096,0.5577411865160739
11097,0.29349676387102697
11098,0.4621292127060091
11099,0.5538422518140981
11100,0.6509397469345033
11101,0.5638047747322235
11102,0.3271896232181348
11103,0.581112196842
11104,0.09727724609878594
11105,0.4202314348097879
11106,0.7727386087024155
11107,0.17132697805518982
11108,0.845872162555826
11109,0.9685010278863447
11110,0.8783300203313321
11111,0.8327649225514561
11112,0.473163454560393
11113,0.16586208364462077
11114,0.5458553649306034
11115,0.19478082875950162
11116,0.26687535260040846
11117,0.5583466579815436
11118,0.5250565242942923
11119,0.22408783957753914
11120,0.37813744579878333
11121,0.3974332550967743
11122,0.9507824152966289
11123,0.4319297663193041
11124,0.2506415406377443
11125,0.44389306727747013
11126,0.5946727755239136
11127,0.4664551969660853
11128,0.8125351008060556
11129,0.5047249033421666
11130,0.859200952362938
11131,0.3495107513385428
11132,0.6074295558964493
11133,0.5495189502820647
11134,0.5503138160143489
11135,0.8377544377249542
11136,0.38694550398137273
11137,0.6525839370610651
11138,0.10072654316143417
11139,0.31863532619699236
11140,0.29812829109397665
11141,0.5559754016948458
11142,0.047092868775985355
11143,0.4348302962690032
11144,0.5952218469909353
11145,0.7053022009384752
11146,0.2200528400409887
11147,0.8807104479894942
11148,0.451583031494016
11149,0.23634969279307952
11150,0.43730072545246007
11151,0.5701221778726827
11152,0.1347599208448122
11153,0.6613934094718092
11154,0.0867179517425961
11155,0.48796793368809266
11156,0.6479093750873661
11157,0.08001117103310512
11158,0.6552889977533966
11159,0.4475309061191963
11160,0.37359641039247327
11161,0.5129662111656047
11162,0.05899964412255066
11163,0.9157827895254529
11164,0.6155401138203166
11165,0.6095402791126369
11166,0.3473775120727466
11167,0.3657935788204254
11168,0.5946301860248776
11169,0.6024713942326735
11170,0.3451833525382172
11171,0.35910271435035324
11172,0.46653310942750914
11173,0.44146294674089986
